subj_id,NatNess,measure,sentID
R_3MG93Py9LV1lYqI,4,Natural,11
R_UrtVng9RxUYqodr,5,Natural,11
R_yjxZCpumE2JuLwR,5,Natural,11
R_eOEX0Ye1lmhGlyl,5,Natural,11
R_cCLhtJmTS5XidYl,4,Natural,11
R_vZ75WKEQFz64rIt,4,Natural,11
R_1Nzi2lWnM0CO3kn,3,Natural,11
R_2tu71tqKKoKbfJ0,4,Natural,11
R_2PdQi8meHWRd7Fb,2,Natural,11
R_3PaHNs19NCzMVbu,4,Natural,11
R_CjK7Ok90OSXQ3XH,5,Natural,11
R_1lgEwIKXFHGT01V,5,Natural,11
R_2qq1JLwmdrdJM9d,1,Natural,11
R_ZrTEV9TpypUZEC5,4,Natural,11
R_3Gq55dSXHC6ANc8,4,Natural,11
R_3D8b4ozl4q217Ie,2,Natural,11
R_qV03fIB34drHELn,5,Natural,11
R_1mRh44rpwMf0PbH,5,Natural,11
R_3gNkgaxQ9C21dQW,4,Natural,11
R_21umvRGJCCZXoit,2,Natural,11
R_BKctGx9a1Hi7w4h,5,Natural,12
R_u2ffULg0uVmoetj,5,Natural,12
R_2vf9l3GOwanVBOH,5,Natural,12
R_OqjAwL4brYESqul,5,Natural,12
R_1LG8FwYsk4Xgq61,5,Natural,12
R_2wQZuV97sKRkDfp,5,Natural,12
R_2dsf9d9zlzEbaRw,5,Natural,12
R_3j0ZzVXSe6NB0v0,5,Natural,12
R_2SqwKT4bUhZVaYX,4,Natural,12
R_6yuZ6GaDGqciNE1,5,Natural,12
R_22DGKB9Dz59SJIt,5,Natural,12
R_5iDE07CUBSNZdqF,5,Natural,12
R_2w61flKU0TAtmrX,4,Natural,12
R_2Y4gtCNHITcznSw,5,Natural,12
R_2qDHMLvHLCvMWMS,5,Natural,12
R_bg7cQUV93CWU245,5,Natural,12
R_2OTJk9jZohSfhSm,4,Natural,12
R_pGZjTA8wFerMwcV,5,Natural,12
R_ypTZBjEyvsMpFG9,5,Natural,12
R_2YkUceTXXRwe7af,3,Natural,12
R_3D2u0Wq74kM9j2C,5,Natural,12
R_2Pv6m5XVNiv6pPQ,5,Natural,12
R_T1l2TIrq1do7Orn,5,Natural,12
R_9KphKBeCPmqzBCl,5,Natural,12
R_3qKjZplc0t8Y2IU,5,Natural,12
R_4GA7uQFTqbGKnlf,5,Natural,12
R_1hEVfCsYXJCzsVp,4,Natural,12
R_cHiCbzLrQrYeizP,4,Natural,12
R_3fQa4YiudlrrSLd,4,Natural,12
R_z0gtYvawsJg834J,5,Natural,12
R_2SvKoXHDxtivA4o,5,Natural,12
R_CeG821dsnmsmiZP,5,Natural,12
R_3MG93Py9LV1lYqI,5,Natural,12
R_UrtVng9RxUYqodr,5,Natural,12
R_yjxZCpumE2JuLwR,3,Natural,12
R_eOEX0Ye1lmhGlyl,5,Natural,12
R_cCLhtJmTS5XidYl,5,Natural,12
R_vZ75WKEQFz64rIt,5,Natural,12
R_1Nzi2lWnM0CO3kn,5,Natural,12
R_2tu71tqKKoKbfJ0,5,Natural,12
R_2PdQi8meHWRd7Fb,4,Natural,12
R_3PaHNs19NCzMVbu,5,Natural,12
R_CjK7Ok90OSXQ3XH,5,Natural,12
R_1lgEwIKXFHGT01V,5,Natural,12
R_2qq1JLwmdrdJM9d,5,Natural,12
R_ZrTEV9TpypUZEC5,5,Natural,12
R_3Gq55dSXHC6ANc8,4,Natural,12
R_3D8b4ozl4q217Ie,5,Natural,12
R_qV03fIB34drHELn,5,Natural,12
R_1mRh44rpwMf0PbH,5,Natural,12
R_3gNkgaxQ9C21dQW,5,Natural,12
R_21umvRGJCCZXoit,3,Natural,12
R_BKctGx9a1Hi7w4h,4,Natural,13
R_u2ffULg0uVmoetj,5,Natural,13
R_2vf9l3GOwanVBOH,5,Natural,13
R_OqjAwL4brYESqul,5,Natural,13
R_1LG8FwYsk4Xgq61,5,Natural,13
R_2wQZuV97sKRkDfp,3,Natural,13
R_2dsf9d9zlzEbaRw,5,Natural,13
R_3j0ZzVXSe6NB0v0,5,Natural,13
R_2SqwKT4bUhZVaYX,2,Natural,13
R_6yuZ6GaDGqciNE1,5,Natural,13
R_22DGKB9Dz59SJIt,4,Natural,13
R_5iDE07CUBSNZdqF,5,Natural,13
R_2w61flKU0TAtmrX,4,Natural,13
R_2Y4gtCNHITcznSw,5,Natural,13
R_2qDHMLvHLCvMWMS,5,Natural,13
R_bg7cQUV93CWU245,5,Natural,13
R_2OTJk9jZohSfhSm,4,Natural,13
R_pGZjTA8wFerMwcV,3,Natural,13
R_ypTZBjEyvsMpFG9,5,Natural,13
R_2YkUceTXXRwe7af,2,Natural,13
R_3D2u0Wq74kM9j2C,5,Natural,13
R_2Pv6m5XVNiv6pPQ,5,Natural,13
R_T1l2TIrq1do7Orn,5,Natural,13
R_9KphKBeCPmqzBCl,4,Natural,13
R_3qKjZplc0t8Y2IU,5,Natural,13
R_4GA7uQFTqbGKnlf,4,Natural,13
R_1hEVfCsYXJCzsVp,2,Natural,13
R_cHiCbzLrQrYeizP,5,Natural,13
R_3fQa4YiudlrrSLd,5,Natural,13
R_z0gtYvawsJg834J,5,Natural,13
R_2SvKoXHDxtivA4o,4,Natural,13
R_CeG821dsnmsmiZP,5,Natural,13
R_3MG93Py9LV1lYqI,3,Natural,13
R_UrtVng9RxUYqodr,5,Natural,13
R_yjxZCpumE2JuLwR,5,Natural,13
R_eOEX0Ye1lmhGlyl,5,Natural,13
R_cCLhtJmTS5XidYl,5,Natural,13
R_vZ75WKEQFz64rIt,2,Natural,13
R_1Nzi2lWnM0CO3kn,2,Natural,13
R_2tu71tqKKoKbfJ0,5,Natural,13
R_2PdQi8meHWRd7Fb,4,Natural,13
R_3PaHNs19NCzMVbu,4,Natural,13
R_CjK7Ok90OSXQ3XH,5,Natural,13
R_1lgEwIKXFHGT01V,4,Natural,13
R_2qq1JLwmdrdJM9d,5,Natural,13
R_ZrTEV9TpypUZEC5,5,Natural,13
R_3Gq55dSXHC6ANc8,5,Natural,13
R_3D8b4ozl4q217Ie,5,Natural,13
R_qV03fIB34drHELn,1,Natural,13
R_1mRh44rpwMf0PbH,5,Natural,13
R_3gNkgaxQ9C21dQW,5,Natural,13
R_21umvRGJCCZXoit,4,Natural,13
R_BKctGx9a1Hi7w4h,5,Natural,15
R_u2ffULg0uVmoetj,4,Natural,15
R_2vf9l3GOwanVBOH,5,Natural,15
R_OqjAwL4brYESqul,4,Natural,15
R_1LG8FwYsk4Xgq61,5,Natural,15
R_2wQZuV97sKRkDfp,5,Natural,15
R_2dsf9d9zlzEbaRw,5,Natural,15
R_3j0ZzVXSe6NB0v0,3,Natural,15
R_2SqwKT4bUhZVaYX,4,Natural,15
R_6yuZ6GaDGqciNE1,4,Natural,15
R_22DGKB9Dz59SJIt,5,Natural,15
R_5iDE07CUBSNZdqF,4,Natural,15
R_2w61flKU0TAtmrX,5,Natural,15
R_2Y4gtCNHITcznSw,5,Natural,15
R_2qDHMLvHLCvMWMS,5,Natural,15
R_bg7cQUV93CWU245,5,Natural,15
R_2OTJk9jZohSfhSm,3,Natural,15
R_pGZjTA8wFerMwcV,4,Natural,15
R_ypTZBjEyvsMpFG9,5,Natural,15
R_2YkUceTXXRwe7af,4,Natural,15
R_3D2u0Wq74kM9j2C,5,Natural,15
R_2Pv6m5XVNiv6pPQ,5,Natural,15
R_T1l2TIrq1do7Orn,5,Natural,15
R_9KphKBeCPmqzBCl,4,Natural,15
R_3qKjZplc0t8Y2IU,4,Natural,15
R_4GA7uQFTqbGKnlf,5,Natural,15
R_1hEVfCsYXJCzsVp,3,Natural,15
R_cHiCbzLrQrYeizP,5,Natural,15
R_3fQa4YiudlrrSLd,5,Natural,15
R_z0gtYvawsJg834J,5,Natural,15
R_2SvKoXHDxtivA4o,5,Natural,15
R_CeG821dsnmsmiZP,5,Natural,15
R_3MG93Py9LV1lYqI,5,Natural,15
R_UrtVng9RxUYqodr,3,Natural,15
R_yjxZCpumE2JuLwR,1,Natural,15
R_eOEX0Ye1lmhGlyl,5,Natural,15
R_cCLhtJmTS5XidYl,5,Natural,15
R_vZ75WKEQFz64rIt,5,Natural,15
R_1Nzi2lWnM0CO3kn,4,Natural,15
R_2tu71tqKKoKbfJ0,4,Natural,15
R_2PdQi8meHWRd7Fb,3,Natural,15
R_3PaHNs19NCzMVbu,5,Natural,15
R_CjK7Ok90OSXQ3XH,5,Natural,15
R_1lgEwIKXFHGT01V,5,Natural,15
R_2qq1JLwmdrdJM9d,5,Natural,15
R_ZrTEV9TpypUZEC5,4,Natural,15
R_3Gq55dSXHC6ANc8,2,Natural,15
R_3D8b4ozl4q217Ie,4,Natural,15
R_qV03fIB34drHELn,5,Natural,15
R_1mRh44rpwMf0PbH,5,Natural,15
R_3gNkgaxQ9C21dQW,5,Natural,15
R_21umvRGJCCZXoit,3,Natural,15
R_BKctGx9a1Hi7w4h,5,Natural,16
R_u2ffULg0uVmoetj,5,Natural,16
R_2vf9l3GOwanVBOH,5,Natural,16
R_OqjAwL4brYESqul,4,Natural,16
R_1LG8FwYsk4Xgq61,5,Natural,16
R_2wQZuV97sKRkDfp,5,Natural,16
R_2dsf9d9zlzEbaRw,5,Natural,16
R_3j0ZzVXSe6NB0v0,5,Natural,16
R_2SqwKT4bUhZVaYX,4,Natural,16
R_6yuZ6GaDGqciNE1,5,Natural,16
R_22DGKB9Dz59SJIt,5,Natural,16
R_5iDE07CUBSNZdqF,5,Natural,16
R_2w61flKU0TAtmrX,5,Natural,16
R_2Y4gtCNHITcznSw,5,Natural,16
R_2qDHMLvHLCvMWMS,5,Natural,16
R_bg7cQUV93CWU245,5,Natural,16
R_2OTJk9jZohSfhSm,5,Natural,16
R_pGZjTA8wFerMwcV,5,Natural,16
R_ypTZBjEyvsMpFG9,5,Natural,16
R_2YkUceTXXRwe7af,4,Natural,16
R_3D2u0Wq74kM9j2C,5,Natural,16
R_2Pv6m5XVNiv6pPQ,5,Natural,16
R_T1l2TIrq1do7Orn,5,Natural,16
R_9KphKBeCPmqzBCl,5,Natural,16
R_3qKjZplc0t8Y2IU,5,Natural,16
R_4GA7uQFTqbGKnlf,5,Natural,16
R_1hEVfCsYXJCzsVp,3,Natural,16
R_cHiCbzLrQrYeizP,5,Natural,16
R_3fQa4YiudlrrSLd,5,Natural,16
R_z0gtYvawsJg834J,5,Natural,16
R_2SvKoXHDxtivA4o,4,Natural,16
R_CeG821dsnmsmiZP,4,Natural,16
R_3MG93Py9LV1lYqI,5,Natural,16
R_UrtVng9RxUYqodr,5,Natural,16
R_yjxZCpumE2JuLwR,5,Natural,16
R_eOEX0Ye1lmhGlyl,5,Natural,16
R_cCLhtJmTS5XidYl,5,Natural,16
R_vZ75WKEQFz64rIt,4,Natural,16
R_1Nzi2lWnM0CO3kn,5,Natural,16
R_2tu71tqKKoKbfJ0,5,Natural,16
R_2PdQi8meHWRd7Fb,3,Natural,16
R_3PaHNs19NCzMVbu,5,Natural,16
R_CjK7Ok90OSXQ3XH,5,Natural,16
R_1lgEwIKXFHGT01V,5,Natural,16
R_2qq1JLwmdrdJM9d,5,Natural,16
R_ZrTEV9TpypUZEC5,5,Natural,16
R_3Gq55dSXHC6ANc8,5,Natural,16
R_3D8b4ozl4q217Ie,5,Natural,16
R_qV03fIB34drHELn,5,Natural,16
R_1mRh44rpwMf0PbH,5,Natural,16
R_3gNkgaxQ9C21dQW,5,Natural,16
R_21umvRGJCCZXoit,4,Natural,16
R_BKctGx9a1Hi7w4h,4,Natural,17
R_u2ffULg0uVmoetj,5,Natural,17
R_2vf9l3GOwanVBOH,5,Natural,17
R_OqjAwL4brYESqul,5,Natural,17
R_1LG8FwYsk4Xgq61,5,Natural,17
R_2wQZuV97sKRkDfp,5,Natural,17
R_2dsf9d9zlzEbaRw,4,Natural,17
R_3j0ZzVXSe6NB0v0,5,Natural,17
R_2SqwKT4bUhZVaYX,5,Natural,17
R_6yuZ6GaDGqciNE1,5,Natural,17
R_22DGKB9Dz59SJIt,5,Natural,17
R_5iDE07CUBSNZdqF,4,Natural,17
R_2w61flKU0TAtmrX,5,Natural,17
R_2Y4gtCNHITcznSw,5,Natural,17
R_2qDHMLvHLCvMWMS,5,Natural,17
R_bg7cQUV93CWU245,5,Natural,17
R_2OTJk9jZohSfhSm,5,Natural,17
R_pGZjTA8wFerMwcV,5,Natural,17
R_ypTZBjEyvsMpFG9,5,Natural,17
R_2YkUceTXXRwe7af,4,Natural,17
R_3D2u0Wq74kM9j2C,5,Natural,17
R_2Pv6m5XVNiv6pPQ,5,Natural,17
R_T1l2TIrq1do7Orn,4,Natural,17
R_9KphKBeCPmqzBCl,4,Natural,17
R_3qKjZplc0t8Y2IU,5,Natural,17
R_4GA7uQFTqbGKnlf,5,Natural,17
R_1hEVfCsYXJCzsVp,2,Natural,17
R_cHiCbzLrQrYeizP,5,Natural,17
R_3fQa4YiudlrrSLd,5,Natural,17
R_z0gtYvawsJg834J,5,Natural,17
R_2SvKoXHDxtivA4o,4,Natural,17
R_CeG821dsnmsmiZP,3,Natural,17
R_3MG93Py9LV1lYqI,5,Natural,17
R_UrtVng9RxUYqodr,5,Natural,17
R_yjxZCpumE2JuLwR,4,Natural,17
R_eOEX0Ye1lmhGlyl,5,Natural,17
R_cCLhtJmTS5XidYl,5,Natural,17
R_vZ75WKEQFz64rIt,3,Natural,17
R_1Nzi2lWnM0CO3kn,4,Natural,17
R_2tu71tqKKoKbfJ0,5,Natural,17
R_2PdQi8meHWRd7Fb,4,Natural,17
R_3PaHNs19NCzMVbu,4,Natural,17
R_CjK7Ok90OSXQ3XH,5,Natural,17
R_1lgEwIKXFHGT01V,5,Natural,17
R_2qq1JLwmdrdJM9d,5,Natural,17
R_ZrTEV9TpypUZEC5,5,Natural,17
R_3Gq55dSXHC6ANc8,5,Natural,17
R_3D8b4ozl4q217Ie,5,Natural,17
R_qV03fIB34drHELn,4,Natural,17
R_1mRh44rpwMf0PbH,5,Natural,17
R_3gNkgaxQ9C21dQW,5,Natural,17
R_21umvRGJCCZXoit,5,Natural,17
R_BKctGx9a1Hi7w4h,4,Natural,18
R_u2ffULg0uVmoetj,4,Natural,18
R_2vf9l3GOwanVBOH,4,Natural,18
R_OqjAwL4brYESqul,4,Natural,18
R_1LG8FwYsk4Xgq61,5,Natural,18
R_2wQZuV97sKRkDfp,4,Natural,18
R_2dsf9d9zlzEbaRw,4,Natural,18
R_3j0ZzVXSe6NB0v0,5,Natural,18
R_2SqwKT4bUhZVaYX,5,Natural,18
R_6yuZ6GaDGqciNE1,4,Natural,18
R_22DGKB9Dz59SJIt,2,Natural,18
R_5iDE07CUBSNZdqF,4,Natural,18
R_2w61flKU0TAtmrX,4,Natural,18
R_2Y4gtCNHITcznSw,5,Natural,18
R_2qDHMLvHLCvMWMS,5,Natural,18
R_bg7cQUV93CWU245,3,Natural,18
R_2OTJk9jZohSfhSm,4,Natural,18
R_pGZjTA8wFerMwcV,3,Natural,18
R_ypTZBjEyvsMpFG9,4,Natural,18
R_2YkUceTXXRwe7af,3,Natural,18
R_3D2u0Wq74kM9j2C,5,Natural,18
R_2Pv6m5XVNiv6pPQ,5,Natural,18
R_T1l2TIrq1do7Orn,4,Natural,18
R_9KphKBeCPmqzBCl,3,Natural,18
R_3qKjZplc0t8Y2IU,5,Natural,18
R_4GA7uQFTqbGKnlf,5,Natural,18
R_1hEVfCsYXJCzsVp,3,Natural,18
R_cHiCbzLrQrYeizP,5,Natural,18
R_3fQa4YiudlrrSLd,5,Natural,18
R_z0gtYvawsJg834J,5,Natural,18
R_2SvKoXHDxtivA4o,4,Natural,18
R_CeG821dsnmsmiZP,3,Natural,18
R_3MG93Py9LV1lYqI,5,Natural,18
R_UrtVng9RxUYqodr,5,Natural,18
R_yjxZCpumE2JuLwR,3,Natural,18
R_eOEX0Ye1lmhGlyl,5,Natural,18
R_cCLhtJmTS5XidYl,5,Natural,18
R_vZ75WKEQFz64rIt,4,Natural,18
R_1Nzi2lWnM0CO3kn,4,Natural,18
R_2tu71tqKKoKbfJ0,4,Natural,18
R_2PdQi8meHWRd7Fb,3,Natural,18
R_3PaHNs19NCzMVbu,3,Natural,18
R_CjK7Ok90OSXQ3XH,5,Natural,18
R_1lgEwIKXFHGT01V,3,Natural,18
R_2qq1JLwmdrdJM9d,4,Natural,18
R_ZrTEV9TpypUZEC5,5,Natural,18
R_3Gq55dSXHC6ANc8,4,Natural,18
R_3D8b4ozl4q217Ie,2,Natural,18
R_qV03fIB34drHELn,5,Natural,18
R_1mRh44rpwMf0PbH,5,Natural,18
R_3gNkgaxQ9C21dQW,5,Natural,18
R_21umvRGJCCZXoit,3,Natural,18
R_BKctGx9a1Hi7w4h,4,Natural,19
R_u2ffULg0uVmoetj,5,Natural,19
R_2vf9l3GOwanVBOH,5,Natural,19
R_OqjAwL4brYESqul,5,Natural,19
R_1LG8FwYsk4Xgq61,5,Natural,19
R_2wQZuV97sKRkDfp,5,Natural,19
R_2dsf9d9zlzEbaRw,5,Natural,19
R_3j0ZzVXSe6NB0v0,5,Natural,19
R_2SqwKT4bUhZVaYX,4,Natural,19
R_6yuZ6GaDGqciNE1,3,Natural,19
R_22DGKB9Dz59SJIt,4,Natural,19
R_5iDE07CUBSNZdqF,4,Natural,19
R_2w61flKU0TAtmrX,4,Natural,19
R_2Y4gtCNHITcznSw,4,Natural,19
R_2qDHMLvHLCvMWMS,5,Natural,19
R_bg7cQUV93CWU245,4,Natural,19
R_2OTJk9jZohSfhSm,4,Natural,19
R_pGZjTA8wFerMwcV,4,Natural,19
R_ypTZBjEyvsMpFG9,4,Natural,19
R_2YkUceTXXRwe7af,4,Natural,19
R_3D2u0Wq74kM9j2C,5,Natural,19
R_2Pv6m5XVNiv6pPQ,5,Natural,19
R_T1l2TIrq1do7Orn,5,Natural,19
R_9KphKBeCPmqzBCl,4,Natural,19
R_3qKjZplc0t8Y2IU,5,Natural,19
R_4GA7uQFTqbGKnlf,5,Natural,19
R_1hEVfCsYXJCzsVp,2,Natural,19
R_cHiCbzLrQrYeizP,4,Natural,19
R_3fQa4YiudlrrSLd,4,Natural,19
R_z0gtYvawsJg834J,5,Natural,19
R_2SvKoXHDxtivA4o,5,Natural,19
R_CeG821dsnmsmiZP,4,Natural,19
R_3MG93Py9LV1lYqI,5,Natural,19
R_UrtVng9RxUYqodr,5,Natural,19
R_yjxZCpumE2JuLwR,5,Natural,19
R_eOEX0Ye1lmhGlyl,5,Natural,19
R_cCLhtJmTS5XidYl,5,Natural,19
R_vZ75WKEQFz64rIt,4,Natural,19
R_1Nzi2lWnM0CO3kn,5,Natural,19
R_2tu71tqKKoKbfJ0,4,Natural,19
R_2PdQi8meHWRd7Fb,2,Natural,19
R_3PaHNs19NCzMVbu,5,Natural,19
R_CjK7Ok90OSXQ3XH,4,Natural,19
R_1lgEwIKXFHGT01V,5,Natural,19
R_2qq1JLwmdrdJM9d,5,Natural,19
R_ZrTEV9TpypUZEC5,5,Natural,19
R_3Gq55dSXHC6ANc8,4,Natural,19
R_3D8b4ozl4q217Ie,5,Natural,19
R_qV03fIB34drHELn,2,Natural,19
R_1mRh44rpwMf0PbH,5,Natural,19
R_3gNkgaxQ9C21dQW,5,Natural,19
R_21umvRGJCCZXoit,2,Natural,19
R_BKctGx9a1Hi7w4h,4,Natural,20
R_u2ffULg0uVmoetj,5,Natural,20
R_2vf9l3GOwanVBOH,5,Natural,20
R_OqjAwL4brYESqul,5,Natural,20
R_1LG8FwYsk4Xgq61,5,Natural,20
R_2wQZuV97sKRkDfp,5,Natural,20
R_2dsf9d9zlzEbaRw,5,Natural,20
R_3j0ZzVXSe6NB0v0,5,Natural,20
R_2SqwKT4bUhZVaYX,5,Natural,20
R_6yuZ6GaDGqciNE1,5,Natural,20
R_22DGKB9Dz59SJIt,5,Natural,20
R_5iDE07CUBSNZdqF,5,Natural,20
R_2w61flKU0TAtmrX,5,Natural,20
R_2Y4gtCNHITcznSw,5,Natural,20
R_2qDHMLvHLCvMWMS,5,Natural,20
R_bg7cQUV93CWU245,5,Natural,20
R_2OTJk9jZohSfhSm,4,Natural,20
R_pGZjTA8wFerMwcV,5,Natural,20
R_ypTZBjEyvsMpFG9,5,Natural,20
R_2YkUceTXXRwe7af,5,Natural,20
R_3D2u0Wq74kM9j2C,5,Natural,20
R_2Pv6m5XVNiv6pPQ,5,Natural,20
R_T1l2TIrq1do7Orn,5,Natural,20
R_9KphKBeCPmqzBCl,4,Natural,20
R_3qKjZplc0t8Y2IU,5,Natural,20
R_4GA7uQFTqbGKnlf,5,Natural,20
R_1hEVfCsYXJCzsVp,5,Natural,20
R_cHiCbzLrQrYeizP,5,Natural,20
R_3fQa4YiudlrrSLd,5,Natural,20
R_z0gtYvawsJg834J,5,Natural,20
R_2SvKoXHDxtivA4o,5,Natural,20
R_CeG821dsnmsmiZP,5,Natural,20
R_3MG93Py9LV1lYqI,5,Natural,20
R_UrtVng9RxUYqodr,5,Natural,20
R_yjxZCpumE2JuLwR,5,Natural,20
R_eOEX0Ye1lmhGlyl,5,Natural,20
R_cCLhtJmTS5XidYl,5,Natural,20
R_vZ75WKEQFz64rIt,5,Natural,20
R_1Nzi2lWnM0CO3kn,5,Natural,20
R_2tu71tqKKoKbfJ0,4,Natural,20
R_2PdQi8meHWRd7Fb,5,Natural,20
R_3PaHNs19NCzMVbu,3,Natural,20
R_CjK7Ok90OSXQ3XH,5,Natural,20
R_1lgEwIKXFHGT01V,5,Natural,20
R_2qq1JLwmdrdJM9d,5,Natural,20
R_ZrTEV9TpypUZEC5,5,Natural,20
R_3Gq55dSXHC6ANc8,5,Natural,20
R_3D8b4ozl4q217Ie,5,Natural,20
R_qV03fIB34drHELn,5,Natural,20
R_1mRh44rpwMf0PbH,5,Natural,20
R_3gNkgaxQ9C21dQW,5,Natural,20
R_21umvRGJCCZXoit,4,Natural,20
R_BKctGx9a1Hi7w4h,4,Natural,21
R_u2ffULg0uVmoetj,5,Natural,21
R_2vf9l3GOwanVBOH,5,Natural,21
R_OqjAwL4brYESqul,3,Natural,21
R_1LG8FwYsk4Xgq61,5,Natural,21
R_2wQZuV97sKRkDfp,4,Natural,21
R_2dsf9d9zlzEbaRw,4,Natural,21
R_3j0ZzVXSe6NB0v0,5,Natural,21
R_2SqwKT4bUhZVaYX,4,Natural,21
R_6yuZ6GaDGqciNE1,5,Natural,21
R_22DGKB9Dz59SJIt,4,Natural,21
R_5iDE07CUBSNZdqF,4,Natural,21
R_2w61flKU0TAtmrX,4,Natural,21
R_2Y4gtCNHITcznSw,4,Natural,21
R_2qDHMLvHLCvMWMS,5,Natural,21
R_bg7cQUV93CWU245,4,Natural,21
R_2OTJk9jZohSfhSm,4,Natural,21
R_pGZjTA8wFerMwcV,4,Natural,21
R_ypTZBjEyvsMpFG9,4,Natural,21
R_2YkUceTXXRwe7af,3,Natural,21
R_3D2u0Wq74kM9j2C,5,Natural,21
R_2Pv6m5XVNiv6pPQ,5,Natural,21
R_T1l2TIrq1do7Orn,4,Natural,21
R_9KphKBeCPmqzBCl,3,Natural,21
R_3qKjZplc0t8Y2IU,5,Natural,21
R_4GA7uQFTqbGKnlf,5,Natural,21
R_1hEVfCsYXJCzsVp,2,Natural,21
R_cHiCbzLrQrYeizP,5,Natural,21
R_3fQa4YiudlrrSLd,5,Natural,21
R_z0gtYvawsJg834J,3,Natural,21
R_2SvKoXHDxtivA4o,4,Natural,21
R_CeG821dsnmsmiZP,5,Natural,21
R_3MG93Py9LV1lYqI,3,Natural,21
R_UrtVng9RxUYqodr,5,Natural,21
R_yjxZCpumE2JuLwR,5,Natural,21
R_eOEX0Ye1lmhGlyl,5,Natural,21
R_cCLhtJmTS5XidYl,5,Natural,21
R_vZ75WKEQFz64rIt,4,Natural,21
R_1Nzi2lWnM0CO3kn,3,Natural,21
R_2tu71tqKKoKbfJ0,5,Natural,21
R_2PdQi8meHWRd7Fb,2,Natural,21
R_3PaHNs19NCzMVbu,3,Natural,21
R_CjK7Ok90OSXQ3XH,5,Natural,21
R_1lgEwIKXFHGT01V,5,Natural,21
R_2qq1JLwmdrdJM9d,5,Natural,21
R_ZrTEV9TpypUZEC5,5,Natural,21
R_3Gq55dSXHC6ANc8,4,Natural,21
R_3D8b4ozl4q217Ie,5,Natural,21
R_qV03fIB34drHELn,4,Natural,21
R_1mRh44rpwMf0PbH,5,Natural,21
R_3gNkgaxQ9C21dQW,5,Natural,21
R_21umvRGJCCZXoit,4,Natural,21
R_BKctGx9a1Hi7w4h,4,Natural,22
R_u2ffULg0uVmoetj,4,Natural,22
R_2vf9l3GOwanVBOH,5,Natural,22
R_OqjAwL4brYESqul,3,Natural,22
R_1LG8FwYsk4Xgq61,5,Natural,22
R_2wQZuV97sKRkDfp,5,Natural,22
R_2dsf9d9zlzEbaRw,5,Natural,22
R_3j0ZzVXSe6NB0v0,5,Natural,22
R_2SqwKT4bUhZVaYX,5,Natural,22
R_6yuZ6GaDGqciNE1,5,Natural,22
R_22DGKB9Dz59SJIt,5,Natural,22
R_5iDE07CUBSNZdqF,5,Natural,22
R_2w61flKU0TAtmrX,5,Natural,22
R_2Y4gtCNHITcznSw,5,Natural,22
R_2qDHMLvHLCvMWMS,5,Natural,22
R_bg7cQUV93CWU245,5,Natural,22
R_2OTJk9jZohSfhSm,4,Natural,22
R_pGZjTA8wFerMwcV,3,Natural,22
R_ypTZBjEyvsMpFG9,5,Natural,22
R_2YkUceTXXRwe7af,4,Natural,22
R_3D2u0Wq74kM9j2C,5,Natural,22
R_2Pv6m5XVNiv6pPQ,5,Natural,22
R_T1l2TIrq1do7Orn,4,Natural,22
R_9KphKBeCPmqzBCl,4,Natural,22
R_3qKjZplc0t8Y2IU,5,Natural,22
R_4GA7uQFTqbGKnlf,5,Natural,22
R_1hEVfCsYXJCzsVp,4,Natural,22
R_cHiCbzLrQrYeizP,5,Natural,22
R_3fQa4YiudlrrSLd,5,Natural,22
R_z0gtYvawsJg834J,3,Natural,22
R_2SvKoXHDxtivA4o,4,Natural,22
R_CeG821dsnmsmiZP,5,Natural,22
R_3MG93Py9LV1lYqI,5,Natural,22
R_UrtVng9RxUYqodr,5,Natural,22
R_yjxZCpumE2JuLwR,5,Natural,22
R_eOEX0Ye1lmhGlyl,5,Natural,22
R_cCLhtJmTS5XidYl,5,Natural,22
R_vZ75WKEQFz64rIt,5,Natural,22
R_1Nzi2lWnM0CO3kn,4,Natural,22
R_2tu71tqKKoKbfJ0,4,Natural,22
R_2PdQi8meHWRd7Fb,4,Natural,22
R_3PaHNs19NCzMVbu,5,Natural,22
R_CjK7Ok90OSXQ3XH,5,Natural,22
R_1lgEwIKXFHGT01V,4,Natural,22
R_2qq1JLwmdrdJM9d,5,Natural,22
R_ZrTEV9TpypUZEC5,5,Natural,22
R_3Gq55dSXHC6ANc8,5,Natural,22
R_3D8b4ozl4q217Ie,5,Natural,22
R_qV03fIB34drHELn,4,Natural,22
R_1mRh44rpwMf0PbH,5,Natural,22
R_3gNkgaxQ9C21dQW,5,Natural,22
R_21umvRGJCCZXoit,3,Natural,22
R_BKctGx9a1Hi7w4h,5,Natural,23
R_u2ffULg0uVmoetj,5,Natural,23
R_2vf9l3GOwanVBOH,5,Natural,23
R_OqjAwL4brYESqul,5,Natural,23
R_1LG8FwYsk4Xgq61,5,Natural,23
R_2wQZuV97sKRkDfp,5,Natural,23
R_2dsf9d9zlzEbaRw,5,Natural,23
R_3j0ZzVXSe6NB0v0,5,Natural,23
R_2SqwKT4bUhZVaYX,5,Natural,23
R_6yuZ6GaDGqciNE1,4,Natural,23
R_22DGKB9Dz59SJIt,5,Natural,23
R_5iDE07CUBSNZdqF,5,Natural,23
R_2w61flKU0TAtmrX,5,Natural,23
R_2Y4gtCNHITcznSw,5,Natural,23
