subj_id,Diff,measure,sentID
R_2ckdDJpUAGuY3Pt,6,Diff,50
R_2ZDKGZYJjZu6X1Y,6,Diff,50
R_12SH1EJtaSFR4wp,2,Diff,50
R_3R7zHfZ0HIrwGBV,6,Diff,50
R_Om8eREobVAawvZL,6,Diff,50
R_1HicleIyFIoDW8g,6,Diff,50
R_1gGejdMJLRqr4gs,6,Diff,50
R_2D2EiBz7TJKge4b,6,Diff,50
R_3CEhJ8EBqsPDMLB,6,Diff,50
R_3kiCL1CWl05kYag,6,Diff,50
R_XSpTve41y3msiVr,6,Diff,50
R_bBMvKG66TpWv0cx,6,Diff,50
R_s83Qo7JHTxXzpWF,6,Diff,50
R_cCsEaF4QkSqNxuN,6,Diff,50
R_2fkXvKa3m5s0uTM,6,Diff,50
R_1MYsdC39YxixAvs,6,Diff,50
R_22CU0vCOzdEcHCr,6,Diff,50
R_z0xRVpXxyAbXovn,6,Diff,50
R_1CKp9DmeaZTZZQS,5,Diff,50
R_31HSkdcZS8yZscC,6,Diff,50
R_2Enniyt9lPtMbDC,6,Diff,50
R_tPV5UMF7fLNrUk1,6,Diff,50
R_1O0317CZheE7es9,5,Diff,50
R_1NadcnqCF0DrPHA,6,Diff,50
R_3rJ73y4zBZKMTeV,6,Diff,50
R_zUPMpvNqwkbt4oF,6,Diff,50
R_ptOO0vqHKVEFzvH,6,Diff,51
R_2TuuUWeeIrA7YWz,5,Diff,51
R_r2pLEBnXOx2tc8p,6,Diff,51
R_3KohpaUvxMxwnK1,6,Diff,51
R_1Kw4seroK4hzq8J,6,Diff,51
R_2TEGXWKyyYjxux0,6,Diff,51
R_2bNSez8kPKVkk0j,5,Diff,51
R_vIDGcvdZ61dSkkF,6,Diff,51
R_3P5l3CMUUKTmbaL,4,Diff,51
R_21gk6GiQXaDrMt2,6,Diff,51
R_1rJrkm9MZ0UbO0b,5,Diff,51
R_2VPC4q2m7hstAaW,4,Diff,51
R_3KB00E7S1VhPWFD,6,Diff,51
R_3qR88XHKXhl1RLR,6,Diff,51
R_3W5LAymbgTVITHX,6,Diff,51
R_2z7kq6MFYuSnHT6,6,Diff,51
R_1lhLKgr13oozzPg,6,Diff,51
R_3ffLCaSkmPsiUYn,6,Diff,51
R_1PY8SA05FPIKBCS,6,Diff,51
R_1CsjBGkk3Ui30Yk,5,Diff,51
R_2bWcF9m2SiW74Vw,6,Diff,51
R_1kOjYWHPvRogELt,4,Diff,51
R_3EumpdjBvvjiK1I,6,Diff,51
R_2ckdDJpUAGuY3Pt,6,Diff,51
R_2ZDKGZYJjZu6X1Y,6,Diff,51
R_12SH1EJtaSFR4wp,3,Diff,51
R_3R7zHfZ0HIrwGBV,6,Diff,51
R_Om8eREobVAawvZL,6,Diff,51
R_1HicleIyFIoDW8g,6,Diff,51
R_1gGejdMJLRqr4gs,6,Diff,51
R_2D2EiBz7TJKge4b,5,Diff,51
R_3CEhJ8EBqsPDMLB,6,Diff,51
R_3kiCL1CWl05kYag,6,Diff,51
R_XSpTve41y3msiVr,5,Diff,51
R_bBMvKG66TpWv0cx,6,Diff,51
R_s83Qo7JHTxXzpWF,4,Diff,51
R_cCsEaF4QkSqNxuN,6,Diff,51
R_2fkXvKa3m5s0uTM,6,Diff,51
R_1MYsdC39YxixAvs,6,Diff,51
R_22CU0vCOzdEcHCr,5,Diff,51
R_z0xRVpXxyAbXovn,6,Diff,51
R_1CKp9DmeaZTZZQS,5,Diff,51
R_31HSkdcZS8yZscC,6,Diff,51
R_2Enniyt9lPtMbDC,6,Diff,51
R_tPV5UMF7fLNrUk1,5,Diff,51
R_1O0317CZheE7es9,6,Diff,51
R_1NadcnqCF0DrPHA,6,Diff,51
R_3rJ73y4zBZKMTeV,6,Diff,51
R_zUPMpvNqwkbt4oF,6,Diff,51
R_ptOO0vqHKVEFzvH,6,Diff,52
R_2TuuUWeeIrA7YWz,5,Diff,52
R_r2pLEBnXOx2tc8p,5,Diff,52
R_3KohpaUvxMxwnK1,6,Diff,52
R_1Kw4seroK4hzq8J,3,Diff,52
R_2TEGXWKyyYjxux0,6,Diff,52
R_2bNSez8kPKVkk0j,6,Diff,52
R_vIDGcvdZ61dSkkF,6,Diff,52
R_3P5l3CMUUKTmbaL,6,Diff,52
R_21gk6GiQXaDrMt2,6,Diff,52
R_1rJrkm9MZ0UbO0b,3,Diff,52
R_2VPC4q2m7hstAaW,6,Diff,52
R_3KB00E7S1VhPWFD,6,Diff,52
R_3qR88XHKXhl1RLR,2,Diff,52
R_3W5LAymbgTVITHX,5,Diff,52
R_2z7kq6MFYuSnHT6,5,Diff,52
R_1lhLKgr13oozzPg,6,Diff,52
R_3ffLCaSkmPsiUYn,6,Diff,52
R_1PY8SA05FPIKBCS,3,Diff,52
R_1CsjBGkk3Ui30Yk,4,Diff,52
R_2bWcF9m2SiW74Vw,6,Diff,52
R_1kOjYWHPvRogELt,6,Diff,52
R_3EumpdjBvvjiK1I,6,Diff,52
R_2ckdDJpUAGuY3Pt,6,Diff,52
R_2ZDKGZYJjZu6X1Y,5,Diff,52
R_12SH1EJtaSFR4wp,3,Diff,52
R_3R7zHfZ0HIrwGBV,4,Diff,52
R_Om8eREobVAawvZL,5,Diff,52
R_1HicleIyFIoDW8g,6,Diff,52
R_1gGejdMJLRqr4gs,6,Diff,52
R_2D2EiBz7TJKge4b,4,Diff,52
R_3CEhJ8EBqsPDMLB,3,Diff,52
R_3kiCL1CWl05kYag,4,Diff,52
R_XSpTve41y3msiVr,5,Diff,52
R_bBMvKG66TpWv0cx,6,Diff,52
R_s83Qo7JHTxXzpWF,5,Diff,52
R_cCsEaF4QkSqNxuN,6,Diff,52
R_2fkXvKa3m5s0uTM,6,Diff,52
R_1MYsdC39YxixAvs,6,Diff,52
R_22CU0vCOzdEcHCr,4,Diff,52
R_z0xRVpXxyAbXovn,6,Diff,52
R_1CKp9DmeaZTZZQS,5,Diff,52
R_31HSkdcZS8yZscC,6,Diff,52
R_2Enniyt9lPtMbDC,6,Diff,52
R_tPV5UMF7fLNrUk1,4,Diff,52
R_1O0317CZheE7es9,4,Diff,52
R_1NadcnqCF0DrPHA,6,Diff,52
R_3rJ73y4zBZKMTeV,5,Diff,52
R_zUPMpvNqwkbt4oF,6,Diff,52
R_ptOO0vqHKVEFzvH,5,Diff,53
R_2TuuUWeeIrA7YWz,5,Diff,53
R_r2pLEBnXOx2tc8p,2,Diff,53
R_3KohpaUvxMxwnK1,6,Diff,53
R_1Kw4seroK4hzq8J,5,Diff,53
R_2TEGXWKyyYjxux0,6,Diff,53
R_2bNSez8kPKVkk0j,6,Diff,53
R_vIDGcvdZ61dSkkF,5,Diff,53
R_3P5l3CMUUKTmbaL,6,Diff,53
R_21gk6GiQXaDrMt2,3,Diff,53
R_1rJrkm9MZ0UbO0b,5,Diff,53
R_2VPC4q2m7hstAaW,5,Diff,53
R_3KB00E7S1VhPWFD,6,Diff,53
R_3qR88XHKXhl1RLR,6,Diff,53
R_3W5LAymbgTVITHX,6,Diff,53
R_2z7kq6MFYuSnHT6,5,Diff,53
R_1lhLKgr13oozzPg,5,Diff,53
R_3ffLCaSkmPsiUYn,5,Diff,53
R_1PY8SA05FPIKBCS,6,Diff,53
R_1CsjBGkk3Ui30Yk,4,Diff,53
R_2bWcF9m2SiW74Vw,4,Diff,53
R_1kOjYWHPvRogELt,5,Diff,53
R_3EumpdjBvvjiK1I,5,Diff,53
R_2ckdDJpUAGuY3Pt,5,Diff,53
R_2ZDKGZYJjZu6X1Y,6,Diff,53
R_12SH1EJtaSFR4wp,2,Diff,53
R_3R7zHfZ0HIrwGBV,6,Diff,53
R_Om8eREobVAawvZL,6,Diff,53
R_1HicleIyFIoDW8g,6,Diff,53
R_1gGejdMJLRqr4gs,5,Diff,53
R_2D2EiBz7TJKge4b,5,Diff,53
R_3CEhJ8EBqsPDMLB,6,Diff,53
R_3kiCL1CWl05kYag,5,Diff,53
R_XSpTve41y3msiVr,4,Diff,53
R_bBMvKG66TpWv0cx,6,Diff,53
R_s83Qo7JHTxXzpWF,4,Diff,53
R_cCsEaF4QkSqNxuN,6,Diff,53
R_2fkXvKa3m5s0uTM,6,Diff,53
R_1MYsdC39YxixAvs,6,Diff,53
R_22CU0vCOzdEcHCr,4,Diff,53
R_z0xRVpXxyAbXovn,6,Diff,53
R_1CKp9DmeaZTZZQS,5,Diff,53
R_31HSkdcZS8yZscC,6,Diff,53
R_2Enniyt9lPtMbDC,6,Diff,53
R_tPV5UMF7fLNrUk1,5,Diff,53
R_1O0317CZheE7es9,6,Diff,53
R_1NadcnqCF0DrPHA,6,Diff,53
R_3rJ73y4zBZKMTeV,5,Diff,53
R_zUPMpvNqwkbt4oF,6,Diff,53
R_ptOO0vqHKVEFzvH,6,Diff,54
R_2TuuUWeeIrA7YWz,6,Diff,54
R_r2pLEBnXOx2tc8p,4,Diff,54
R_3KohpaUvxMxwnK1,6,Diff,54
R_1Kw4seroK4hzq8J,6,Diff,54
R_2TEGXWKyyYjxux0,6,Diff,54
R_2bNSez8kPKVkk0j,6,Diff,54
R_vIDGcvdZ61dSkkF,6,Diff,54
R_3P5l3CMUUKTmbaL,5,Diff,54
R_21gk6GiQXaDrMt2,6,Diff,54
R_1rJrkm9MZ0UbO0b,6,Diff,54
R_2VPC4q2m7hstAaW,6,Diff,54
R_3KB00E7S1VhPWFD,6,Diff,54
R_3qR88XHKXhl1RLR,6,Diff,54
R_3W5LAymbgTVITHX,6,Diff,54
R_2z7kq6MFYuSnHT6,6,Diff,54
R_1lhLKgr13oozzPg,6,Diff,54
R_3ffLCaSkmPsiUYn,6,Diff,54
R_1PY8SA05FPIKBCS,6,Diff,54
R_1CsjBGkk3Ui30Yk,6,Diff,54
R_2bWcF9m2SiW74Vw,6,Diff,54
R_1kOjYWHPvRogELt,6,Diff,54
R_3EumpdjBvvjiK1I,6,Diff,54
R_2ckdDJpUAGuY3Pt,6,Diff,54
R_2ZDKGZYJjZu6X1Y,6,Diff,54
R_12SH1EJtaSFR4wp,2,Diff,54
R_3R7zHfZ0HIrwGBV,6,Diff,54
R_Om8eREobVAawvZL,6,Diff,54
R_1HicleIyFIoDW8g,6,Diff,54
R_1gGejdMJLRqr4gs,6,Diff,54
R_2D2EiBz7TJKge4b,6,Diff,54
R_3CEhJ8EBqsPDMLB,6,Diff,54
R_3kiCL1CWl05kYag,6,Diff,54
R_XSpTve41y3msiVr,6,Diff,54
R_bBMvKG66TpWv0cx,6,Diff,54
R_s83Qo7JHTxXzpWF,5,Diff,54
R_cCsEaF4QkSqNxuN,6,Diff,54
R_2fkXvKa3m5s0uTM,6,Diff,54
R_1MYsdC39YxixAvs,6,Diff,54
R_22CU0vCOzdEcHCr,6,Diff,54
R_z0xRVpXxyAbXovn,6,Diff,54
R_1CKp9DmeaZTZZQS,5,Diff,54
R_31HSkdcZS8yZscC,6,Diff,54
R_2Enniyt9lPtMbDC,6,Diff,54
R_tPV5UMF7fLNrUk1,6,Diff,54
R_1O0317CZheE7es9,6,Diff,54
R_1NadcnqCF0DrPHA,6,Diff,54
R_3rJ73y4zBZKMTeV,6,Diff,54
R_zUPMpvNqwkbt4oF,6,Diff,54
R_ptOO0vqHKVEFzvH,6,Diff,55
R_2TuuUWeeIrA7YWz,6,Diff,55
R_r2pLEBnXOx2tc8p,6,Diff,55
R_3KohpaUvxMxwnK1,6,Diff,55
R_1Kw4seroK4hzq8J,6,Diff,55
R_2TEGXWKyyYjxux0,6,Diff,55
R_2bNSez8kPKVkk0j,6,Diff,55
R_vIDGcvdZ61dSkkF,5,Diff,55
R_3P5l3CMUUKTmbaL,5,Diff,55
R_21gk6GiQXaDrMt2,6,Diff,55
R_1rJrkm9MZ0UbO0b,5,Diff,55
R_2VPC4q2m7hstAaW,6,Diff,55
R_3KB00E7S1VhPWFD,5,Diff,55
R_3qR88XHKXhl1RLR,6,Diff,55
R_3W5LAymbgTVITHX,6,Diff,55
R_2z7kq6MFYuSnHT6,5,Diff,55
R_1lhLKgr13oozzPg,6,Diff,55
R_3ffLCaSkmPsiUYn,5,Diff,55
R_1PY8SA05FPIKBCS,5,Diff,55
R_1CsjBGkk3Ui30Yk,6,Diff,55
R_2bWcF9m2SiW74Vw,6,Diff,55
R_1kOjYWHPvRogELt,5,Diff,55
R_3EumpdjBvvjiK1I,5,Diff,55
R_2ckdDJpUAGuY3Pt,6,Diff,55
R_2ZDKGZYJjZu6X1Y,6,Diff,55
R_12SH1EJtaSFR4wp,3,Diff,55
R_3R7zHfZ0HIrwGBV,6,Diff,55
R_Om8eREobVAawvZL,6,Diff,55
R_1HicleIyFIoDW8g,6,Diff,55
R_1gGejdMJLRqr4gs,6,Diff,55
R_2D2EiBz7TJKge4b,3,Diff,55
R_3CEhJ8EBqsPDMLB,6,Diff,55
R_3kiCL1CWl05kYag,6,Diff,55
R_XSpTve41y3msiVr,6,Diff,55
R_bBMvKG66TpWv0cx,6,Diff,55
R_s83Qo7JHTxXzpWF,5,Diff,55
R_cCsEaF4QkSqNxuN,6,Diff,55
R_2fkXvKa3m5s0uTM,6,Diff,55
R_1MYsdC39YxixAvs,6,Diff,55
R_22CU0vCOzdEcHCr,6,Diff,55
R_z0xRVpXxyAbXovn,6,Diff,55
R_1CKp9DmeaZTZZQS,5,Diff,55
R_31HSkdcZS8yZscC,6,Diff,55
R_2Enniyt9lPtMbDC,6,Diff,55
R_tPV5UMF7fLNrUk1,6,Diff,55
R_1O0317CZheE7es9,5,Diff,55
R_1NadcnqCF0DrPHA,6,Diff,55
R_3rJ73y4zBZKMTeV,6,Diff,55
R_zUPMpvNqwkbt4oF,6,Diff,55
R_ptOO0vqHKVEFzvH,5,Diff,56
R_2TuuUWeeIrA7YWz,5,Diff,56
R_r2pLEBnXOx2tc8p,3,Diff,56
R_3KohpaUvxMxwnK1,5,Diff,56
R_1Kw4seroK4hzq8J,6,Diff,56
R_2TEGXWKyyYjxux0,4,Diff,56
R_2bNSez8kPKVkk0j,6,Diff,56
R_vIDGcvdZ61dSkkF,5,Diff,56
R_3P5l3CMUUKTmbaL,6,Diff,56
R_21gk6GiQXaDrMt2,6,Diff,56
R_1rJrkm9MZ0UbO0b,4,Diff,56
R_2VPC4q2m7hstAaW,6,Diff,56
R_3KB00E7S1VhPWFD,6,Diff,56
R_3qR88XHKXhl1RLR,6,Diff,56
R_3W5LAymbgTVITHX,6,Diff,56
R_2z7kq6MFYuSnHT6,6,Diff,56
R_1lhLKgr13oozzPg,5,Diff,56
R_3ffLCaSkmPsiUYn,6,Diff,56
R_1PY8SA05FPIKBCS,6,Diff,56
R_1CsjBGkk3Ui30Yk,4,Diff,56
R_2bWcF9m2SiW74Vw,6,Diff,56
R_1kOjYWHPvRogELt,4,Diff,56
R_3EumpdjBvvjiK1I,6,Diff,56
R_2ckdDJpUAGuY3Pt,6,Diff,56
R_2ZDKGZYJjZu6X1Y,5,Diff,56
R_12SH1EJtaSFR4wp,2,Diff,56
R_3R7zHfZ0HIrwGBV,6,Diff,56
R_Om8eREobVAawvZL,6,Diff,56
R_1HicleIyFIoDW8g,6,Diff,56
R_1gGejdMJLRqr4gs,5,Diff,56
R_2D2EiBz7TJKge4b,5,Diff,56
R_3CEhJ8EBqsPDMLB,5,Diff,56
R_3kiCL1CWl05kYag,5,Diff,56
R_XSpTve41y3msiVr,5,Diff,56
R_bBMvKG66TpWv0cx,6,Diff,56
R_s83Qo7JHTxXzpWF,5,Diff,56
R_cCsEaF4QkSqNxuN,6,Diff,56
R_2fkXvKa3m5s0uTM,6,Diff,56
R_1MYsdC39YxixAvs,6,Diff,56
R_22CU0vCOzdEcHCr,4,Diff,56
R_z0xRVpXxyAbXovn,6,Diff,56
R_1CKp9DmeaZTZZQS,6,Diff,56
R_31HSkdcZS8yZscC,6,Diff,56
R_2Enniyt9lPtMbDC,6,Diff,56
R_tPV5UMF7fLNrUk1,3,Diff,56
R_1O0317CZheE7es9,5,Diff,56
R_1NadcnqCF0DrPHA,6,Diff,56
R_3rJ73y4zBZKMTeV,5,Diff,56
R_zUPMpvNqwkbt4oF,5,Diff,56
R_ptOO0vqHKVEFzvH,6,Diff,57
R_2TuuUWeeIrA7YWz,6,Diff,57
R_r2pLEBnXOx2tc8p,6,Diff,57
R_3KohpaUvxMxwnK1,6,Diff,57
R_1Kw4seroK4hzq8J,6,Diff,57
R_2TEGXWKyyYjxux0,6,Diff,57
R_2bNSez8kPKVkk0j,6,Diff,57
R_vIDGcvdZ61dSkkF,6,Diff,57
R_3P5l3CMUUKTmbaL,6,Diff,57
R_21gk6GiQXaDrMt2,6,Diff,57
R_1rJrkm9MZ0UbO0b,6,Diff,57
R_2VPC4q2m7hstAaW,6,Diff,57
R_3KB00E7S1VhPWFD,6,Diff,57
R_3qR88XHKXhl1RLR,6,Diff,57
R_3W5LAymbgTVITHX,6,Diff,57
R_2z7kq6MFYuSnHT6,6,Diff,57
R_1lhLKgr13oozzPg,6,Diff,57
R_3ffLCaSkmPsiUYn,6,Diff,57
R_1PY8SA05FPIKBCS,6,Diff,57
R_1CsjBGkk3Ui30Yk,6,Diff,57
R_2bWcF9m2SiW74Vw,6,Diff,57
R_1kOjYWHPvRogELt,6,Diff,57
R_3EumpdjBvvjiK1I,6,Diff,57
R_2ckdDJpUAGuY3Pt,6,Diff,57
R_2ZDKGZYJjZu6X1Y,6,Diff,57
R_12SH1EJtaSFR4wp,2,Diff,57
R_3R7zHfZ0HIrwGBV,6,Diff,57
R_Om8eREobVAawvZL,6,Diff,57
R_1HicleIyFIoDW8g,5,Diff,57
R_1gGejdMJLRqr4gs,6,Diff,57
R_2D2EiBz7TJKge4b,6,Diff,57
R_3CEhJ8EBqsPDMLB,6,Diff,57
R_3kiCL1CWl05kYag,6,Diff,57
R_XSpTve41y3msiVr,4,Diff,57
R_bBMvKG66TpWv0cx,6,Diff,57
R_s83Qo7JHTxXzpWF,6,Diff,57
R_cCsEaF4QkSqNxuN,6,Diff,57
R_2fkXvKa3m5s0uTM,6,Diff,57
R_1MYsdC39YxixAvs,6,Diff,57
R_22CU0vCOzdEcHCr,5,Diff,57
R_z0xRVpXxyAbXovn,6,Diff,57
R_1CKp9DmeaZTZZQS,6,Diff,57
R_31HSkdcZS8yZscC,6,Diff,57
R_2Enniyt9lPtMbDC,6,Diff,57
R_tPV5UMF7fLNrUk1,6,Diff,57
R_1O0317CZheE7es9,6,Diff,57
R_1NadcnqCF0DrPHA,6,Diff,57
R_3rJ73y4zBZKMTeV,6,Diff,57
R_zUPMpvNqwkbt4oF,6,Diff,57
R_ptOO0vqHKVEFzvH,6,Diff,58
R_2TuuUWeeIrA7YWz,6,Diff,58
R_r2pLEBnXOx2tc8p,4,Diff,58
R_3KohpaUvxMxwnK1,6,Diff,58
R_1Kw4seroK4hzq8J,6,Diff,58
R_2TEGXWKyyYjxux0,6,Diff,58
R_2bNSez8kPKVkk0j,6,Diff,58
R_vIDGcvdZ61dSkkF,6,Diff,58
R_3P5l3CMUUKTmbaL,5,Diff,58
R_21gk6GiQXaDrMt2,6,Diff,58
R_1rJrkm9MZ0UbO0b,5,Diff,58
R_2VPC4q2m7hstAaW,6,Diff,58
R_3KB00E7S1VhPWFD,4,Diff,58
R_3qR88XHKXhl1RLR,6,Diff,58
R_3W5LAymbgTVITHX,4,Diff,58
R_2z7kq6MFYuSnHT6,6,Diff,58
R_1lhLKgr13oozzPg,6,Diff,58
R_3ffLCaSkmPsiUYn,6,Diff,58
R_1PY8SA05FPIKBCS,6,Diff,58
R_1CsjBGkk3Ui30Yk,6,Diff,58
R_2bWcF9m2SiW74Vw,6,Diff,58
R_1kOjYWHPvRogELt,6,Diff,58
R_3EumpdjBvvjiK1I,6,Diff,58
R_2ckdDJpUAGuY3Pt,6,Diff,58
R_2ZDKGZYJjZu6X1Y,6,Diff,58
R_12SH1EJtaSFR4wp,2,Diff,58
R_3R7zHfZ0HIrwGBV,6,Diff,58
R_Om8eREobVAawvZL,6,Diff,58
R_1HicleIyFIoDW8g,5,Diff,58
R_1gGejdMJLRqr4gs,6,Diff,58
R_2D2EiBz7TJKge4b,4,Diff,58
R_3CEhJ8EBqsPDMLB,6,Diff,58
R_3kiCL1CWl05kYag,6,Diff,58
R_XSpTve41y3msiVr,6,Diff,58
R_bBMvKG66TpWv0cx,6,Diff,58
R_s83Qo7JHTxXzpWF,6,Diff,58
R_cCsEaF4QkSqNxuN,6,Diff,58
R_2fkXvKa3m5s0uTM,6,Diff,58
R_1MYsdC39YxixAvs,6,Diff,58
R_22CU0vCOzdEcHCr,6,Diff,58
R_z0xRVpXxyAbXovn,6,Diff,58
R_1CKp9DmeaZTZZQS,6,Diff,58
R_31HSkdcZS8yZscC,6,Diff,58
R_2Enniyt9lPtMbDC,6,Diff,58
R_tPV5UMF7fLNrUk1,6,Diff,58
R_1O0317CZheE7es9,6,Diff,58
R_1NadcnqCF0DrPHA,4,Diff,58
R_3rJ73y4zBZKMTeV,6,Diff,58
R_zUPMpvNqwkbt4oF,6,Diff,58
R_ptOO0vqHKVEFzvH,6,Diff,59
R_2TuuUWeeIrA7YWz,6,Diff,59
R_r2pLEBnXOx2tc8p,6,Diff,59
R_3KohpaUvxMxwnK1,6,Diff,59
R_1Kw4seroK4hzq8J,6,Diff,59
R_2TEGXWKyyYjxux0,6,Diff,59
R_2bNSez8kPKVkk0j,6,Diff,59
R_vIDGcvdZ61dSkkF,6,Diff,59
R_3P5l3CMUUKTmbaL,6,Diff,59
R_21gk6GiQXaDrMt2,6,Diff,59
R_1rJrkm9MZ0UbO0b,5,Diff,59
R_2VPC4q2m7hstAaW,6,Diff,59
R_3KB00E7S1VhPWFD,6,Diff,59
R_3qR88XHKXhl1RLR,6,Diff,59
R_3W5LAymbgTVITHX,6,Diff,59
R_2z7kq6MFYuSnHT6,6,Diff,59
R_1lhLKgr13oozzPg,6,Diff,59
R_3ffLCaSkmPsiUYn,6,Diff,59
R_1PY8SA05FPIKBCS,4,Diff,59
R_1CsjBGkk3Ui30Yk,6,Diff,59
R_2bWcF9m2SiW74Vw,6,Diff,59
R_1kOjYWHPvRogELt,5,Diff,59
R_3EumpdjBvvjiK1I,6,Diff,59
R_2ckdDJpUAGuY3Pt,6,Diff,59
R_2ZDKGZYJjZu6X1Y,6,Diff,59
R_12SH1EJtaSFR4wp,2,Diff,59
R_3R7zHfZ0HIrwGBV,6,Diff,59
R_Om8eREobVAawvZL,6,Diff,59
R_1HicleIyFIoDW8g,6,Diff,59
R_1gGejdMJLRqr4gs,6,Diff,59
R_2D2EiBz7TJKge4b,5,Diff,59
R_3CEhJ8EBqsPDMLB,6,Diff,59
R_3kiCL1CWl05kYag,5,Diff,59
R_XSpTve41y3msiVr,5,Diff,59
R_bBMvKG66TpWv0cx,6,Diff,59
R_s83Qo7JHTxXzpWF,5,Diff,59
R_cCsEaF4QkSqNxuN,6,Diff,59
R_2fkXvKa3m5s0uTM,6,Diff,59
R_1MYsdC39YxixAvs,6,Diff,59
R_22CU0vCOzdEcHCr,6,Diff,59
R_z0xRVpXxyAbXovn,5,Diff,59
R_1CKp9DmeaZTZZQS,6,Diff,59
R_31HSkdcZS8yZscC,6,Diff,59
R_2Enniyt9lPtMbDC,6,Diff,59
R_tPV5UMF7fLNrUk1,6,Diff,59
R_1O0317CZheE7es9,6,Diff,59
R_1NadcnqCF0DrPHA,6,Diff,59
R_3rJ73y4zBZKMTeV,6,Diff,59
R_zUPMpvNqwkbt4oF,6,Diff,59
R_ptOO0vqHKVEFzvH,6,Diff,60
R_2TuuUWeeIrA7YWz,6,Diff,60
R_r2pLEBnXOx2tc8p,3,Diff,60
R_3KohpaUvxMxwnK1,6,Diff,60
R_1Kw4seroK4hzq8J,6,Diff,60
R_2TEGXWKyyYjxux0,6,Diff,60
R_2bNSez8kPKVkk0j,6,Diff,60
R_vIDGcvdZ61dSkkF,6,Diff,60
R_3P5l3CMUUKTmbaL,5,Diff,60
R_21gk6GiQXaDrMt2,6,Diff,60
R_1rJrkm9MZ0UbO0b,6,Diff,60
R_2VPC4q2m7hstAaW,5,Diff,60
R_3KB00E7S1VhPWFD,6,Diff,60
R_3qR88XHKXhl1RLR,6,Diff,60
R_3W5LAymbgTVITHX,3,Diff,60
R_2z7kq6MFYuSnHT6,4,Diff,60
R_1lhLKgr13oozzPg,6,Diff,60
R_3ffLCaSkmPsiUYn,5,Diff,60
R_1PY8SA05FPIKBCS,6,Diff,60
R_1CsjBGkk3Ui30Yk,4,Diff,60
R_2bWcF9m2SiW74Vw,5,Diff,60
R_1kOjYWHPvRogELt,5,Diff,60
R_3EumpdjBvvjiK1I,6,Diff,60
R_2ckdDJpUAGuY3Pt,6,Diff,60
R_2ZDKGZYJjZu6X1Y,6,Diff,60
R_12SH1EJtaSFR4wp,2,Diff,60
R_3R7zHfZ0HIrwGBV,6,Diff,60
R_Om8eREobVAawvZL,6,Diff,60
R_1HicleIyFIoDW8g,6,Diff,60
R_1gGejdMJLRqr4gs,6,Diff,60
R_2D2EiBz7TJKge4b,6,Diff,60
R_3CEhJ8EBqsPDMLB,6,Diff,60
R_3kiCL1CWl05kYag,6,Diff,60
R_XSpTve41y3msiVr,5,Diff,60
R_bBMvKG66TpWv0cx,6,Diff,60
R_s83Qo7JHTxXzpWF,6,Diff,60
R_cCsEaF4QkSqNxuN,6,Diff,60
R_2fkXvKa3m5s0uTM,3,Diff,60
R_1MYsdC39YxixAvs,6,Diff,60
R_22CU0vCOzdEcHCr,5,Diff,60
R_z0xRVpXxyAbXovn,6,Diff,60
R_1CKp9DmeaZTZZQS,6,Diff,60
R_31HSkdcZS8yZscC,5,Diff,60
R_2Enniyt9lPtMbDC,6,Diff,60
R_tPV5UMF7fLNrUk1,5,Diff,60
R_1O0317CZheE7es9,4,Diff,60
R_1NadcnqCF0DrPHA,6,Diff,60
R_3rJ73y4zBZKMTeV,5,Diff,60
R_zUPMpvNqwkbt4oF,6,Diff,60
R_ptOO0vqHKVEFzvH,6,Diff,61
R_2TuuUWeeIrA7YWz,6,Diff,61
R_r2pLEBnXOx2tc8p,4,Diff,61
R_3KohpaUvxMxwnK1,6,Diff,61
R_1Kw4seroK4hzq8J,6,Diff,61
R_2TEGXWKyyYjxux0,4,Diff,61
R_2bNSez8kPKVkk0j,6,Diff,61
R_vIDGcvdZ61dSkkF,4,Diff,61
R_3P5l3CMUUKTmbaL,5,Diff,61
R_21gk6GiQXaDrMt2,6,Diff,61
R_1rJrkm9MZ0UbO0b,3,Diff,61
R_2VPC4q2m7hstAaW,3,Diff,61
R_3KB00E7S1VhPWFD,5,Diff,61
R_3qR88XHKXhl1RLR,6,Diff,61
R_3W5LAymbgTVITHX,6,Diff,61
R_2z7kq6MFYuSnHT6,5,Diff,61
R_1lhLKgr13oozzPg,6,Diff,61
R_3ffLCaSkmPsiUYn,4,Diff,61
R_1PY8SA05FPIKBCS,4,Diff,61
R_1CsjBGkk3Ui30Yk,4,Diff,61
R_2bWcF9m2SiW74Vw,6,Diff,61
R_1kOjYWHPvRogELt,6,Diff,61
R_3EumpdjBvvjiK1I,6,Diff,61
R_2ckdDJpUAGuY3Pt,6,Diff,61
R_2ZDKGZYJjZu6X1Y,5,Diff,61
R_12SH1EJtaSFR4wp,2,Diff,61
R_3R7zHfZ0HIrwGBV,6,Diff,61
R_Om8eREobVAawvZL,6,Diff,61
R_1HicleIyFIoDW8g,6,Diff,61
R_1gGejdMJLRqr4gs,4,Diff,61
R_2D2EiBz7TJKge4b,3,Diff,61
R_3CEhJ8EBqsPDMLB,5,Diff,61
R_3kiCL1CWl05kYag,5,Diff,61
R_XSpTve41y3msiVr,6,Diff,61
R_bBMvKG66TpWv0cx,6,Diff,61
R_s83Qo7JHTxXzpWF,4,Diff,61
R_cCsEaF4QkSqNxuN,6,Diff,61
